loan_id,month_offset,expected,collected,delayed_days
LN00889,4,44594.54,44510.96,0
LN00889,5,44594.54,44563.49,0
LN00889,6,44594.54,44366.23,0
LN00890,1,28488.19,14894.14,9
LN00890,2,28488.19,28332.72,0
LN00890,3,28488.19,28340.1,0
LN00890,4,28488.19,28488.19,12
LN00891,1,62013.35,61955.8,0
LN00891,2,62013.35,61806.13,0
LN00891,3,62013.35,61461.17,0
LN00891,4,62013.35,61544.46,0
LN00891,5,62013.35,61957.54,0
LN00891,6,62013.35,61650.54,0
LN00892,1,64595.6,0.0,67
LN00892,2,64595.6,64464.04,0
LN00892,3,64595.6,64595.6,13
LN00892,4,64595.6,64595.6,6
LN00892,5,64595.6,0.0,40
LN00892,6,64595.6,43190.7,23
LN00893,1,4425.35,4386.23,0
LN00893,2,4425.35,4409.56,0
LN00893,3,4425.35,4385.06,0
LN00893,4,4425.35,4419.15,0
LN00893,5,4425.35,3008.6,22
LN00893,6,4425.35,4420.55,0
LN00894,1,35781.99,35643.23,0
LN00894,2,35781.99,35568.65,0
LN00894,3,35781.99,35452.88,0
LN00894,4,35781.99,35677.65,0
LN00894,5,35781.99,35647.96,0
LN00894,6,35781.99,35605.35,0
LN00895,1,7954.61,6133.28,29
LN00895,2,7954.61,0.0,22
LN00895,3,7954.61,7954.61,3
LN00895,4,7954.61,7920.84,0
LN00895,5,7954.61,6835.5,7
LN00895,6,7954.61,7954.61,10
LN00896,1,7007.19,0.0,65
LN00896,2,7007.19,0.0,63
LN00896,3,7007.19,6974.24,0
LN00896,4,7007.19,7007.19,9
LN00896,5,7007.19,6962.6,0
LN00896,6,7007.19,4486.69,15
LN00897,1,44429.79,44225.27,0
LN00897,2,44429.79,44313.91,0
LN00897,3,44429.79,44146.69,0
LN00897,4,44429.79,44310.44,0
LN00897,5,44429.79,44304.48,0
LN00898,1,14145.11,14125.25,0
LN00898,2,14145.11,14008.26,0
LN00898,3,14145.11,14085.59,0
LN00898,4,14145.11,14134.27,0
LN00898,5,14145.11,14040.44,0
LN00898,6,14145.11,14141.18,0
LN00899,1,103641.29,103641.29,14
LN00899,2,103641.29,103641.29,7
LN00899,3,103641.29,103641.29,6
LN00899,4,103641.29,103641.29,1
LN00899,5,103641.29,102695.6,0
LN00899,6,103641.29,102619.02,0
LN00900,1,23712.66,0.0,77
LN00900,2,23712.66,0.0,76
LN00900,3,23712.66,23695.0,0
LN00900,4,23712.66,23712.66,5
LN00900,5,23712.66,23481.67,0
LN00900,6,23712.66,0.0,81
LN00901,1,119017.34,40235.31,8
LN00901,2,119017.34,103957.54,26
LN00901,3,119017.34,118356.55,0
LN00901,4,119017.34,118375.77,0
LN00901,5,119017.34,118396.49,0
LN00901,6,119017.34,119013.78,0
LN00902,1,17131.12,12878.53,17
LN00902,2,17131.12,0.0,75
LN00902,3,17131.12,17131.12,1
LN00902,4,17131.12,17131.12,6
LN00902,5,17131.12,17131.12,1
LN00902,6,17131.12,17057.9,0
LN00903,1,8121.32,8104.47,0
LN00903,2,8121.32,8049.69,0
LN00903,3,8121.32,8047.91,0
LN00903,4,8121.32,8071.09,0
LN00903,5,8121.32,8121.32,5
LN00903,6,8121.32,8121.32,7
LN00904,1,15823.59,15797.46,0
LN00904,2,15823.59,15785.1,0
LN00904,3,15823.59,15823.59,6
LN00904,4,15823.59,5677.75,21
LN00904,5,15823.59,15823.59,10
LN00904,6,15823.59,15823.59,11
LN00905,1,10696.41,10696.41,10
LN00905,2,10696.41,10589.9,0
LN00905,3,10696.41,10601.17,0
LN00905,4,10696.41,10641.0,0
LN00905,5,10696.41,0.0,56
LN00905,6,10696.41,0.0,32
LN00906,1,15282.37,0.0,40
LN00906,2,15282.37,15282.37,3
LN00906,3,15282.37,0.0,81
LN00906,4,15282.37,15282.37,2
LN00906,5,15282.37,15168.49,0
LN00906,6,15282.37,12623.88,21
LN00908,1,35064.91,34883.18,0
LN00908,2,35064.91,34944.55,0
LN00908,3,35064.91,34719.39,0
LN00908,4,35064.91,23125.8,6
LN00908,5,35064.91,34799.78,0
LN00908,6,35064.91,34830.95,0
LN00910,1,8383.07,8373.62,0
LN00910,2,8383.07,8379.87,0
LN00910,3,8383.07,8383.07,7
LN00910,4,8383.07,8371.08,0
LN00910,5,8383.07,0.0,15
LN00910,6,8383.07,8314.44,0
LN00911,1,21553.19,21553.19,13
LN00911,2,21553.19,21465.82,0
LN00911,3,21553.19,21354.11,0
LN00911,4,21553.19,21510.12,0
LN00911,5,21553.19,21527.08,0
LN00911,6,21553.19,21449.99,0
LN00912,1,143922.07,142882.82,0
LN00912,2,143922.07,143647.43,0
LN00912,3,143922.07,0.0,71
LN00912,4,143922.07,143067.19,0
LN00912,5,143922.07,143721.71,0
LN00912,6,143922.07,81534.12,28
LN00913,1,112097.96,111022.12,0
LN00913,2,112097.96,0.0,51
LN00913,3,112097.96,112097.96,4
LN00913,4,112097.96,61727.42,11
LN00913,5,112097.96,112097.96,11
LN00913,6,112097.96,51605.65,17
LN00915,1,4656.19,4656.19,7
LN00915,2,4656.19,0.0,61
LN00915,3,4656.19,4656.19,12
LN00915,4,4656.19,0.0,37
LN00915,5,4656.19,4634.84,0
LN00915,6,4656.19,0.0,70
LN00916,1,19985.45,19926.1,0
LN00916,2,19985.45,19828.47,0
LN00916,3,19985.45,19985.45,14
LN00916,4,19985.45,19899.77,0
LN00916,5,19985.45,19842.34,0
LN00916,6,19985.45,19866.14,0
LN00917,1,43855.44,43855.44,5
LN00917,2,43855.44,43775.12,0
LN00917,3,43855.44,43822.37,0
LN00917,4,43855.44,0.0,42
LN00917,5,43855.44,0.0,83
LN00917,6,43855.44,43765.38,0
LN00918,1,12517.21,12463.14,0
LN00918,2,12517.21,12425.4,0
LN00918,3,12517.21,0.0,75
LN00918,4,12517.21,12496.42,0
LN00918,5,12517.21,12449.48,0
LN00918,6,12517.21,12501.33,0
LN00919,1,44617.64,38249.39,5
LN00919,2,44617.64,44617.64,8
LN00919,3,44617.64,44378.51,0
LN00919,4,44617.64,0.0,74
LN00919,5,44617.64,0.0,52
LN00919,6,44617.64,44587.81,0
LN00920,1,83129.99,82461.21,0
LN00920,2,83129.99,82590.81,0
LN00920,3,83129.99,82456.34,0
LN00920,4,83129.99,0.0,60
LN00920,5,83129.99,82362.74,0
LN00920,6,83129.99,36274.66,19
LN00921,1,2053.3,0.0,26
LN00921,2,2053.3,2053.3,2
LN00921,3,2053.3,2039.35,0
LN00921,4,2053.3,0.0,61
LN00921,5,2053.3,2053.3,11
LN00921,6,2053.3,0.0,49
LN00922,1,26230.41,26027.37,0
LN00922,2,26230.41,26103.51,0
LN00922,3,26230.41,26158.37,0
LN00922,4,26230.41,25986.46,0
LN00922,5,26230.41,26149.32,0
LN00922,6,26230.41,26193.74,0
LN00923,1,33655.95,0.0,75
LN00923,2,33655.95,33628.02,0
LN00923,3,33655.95,33510.14,0
LN00923,4,33655.95,33643.26,0
LN00923,5,33655.95,33353.16,0
LN00923,6,33655.95,33640.98,0
LN00924,1,8534.25,8464.91,0
LN00924,2,8534.25,8485.65,0
LN00924,3,8534.25,8449.05,0
LN00924,4,8534.25,8496.57,0
LN00924,5,8534.25,8534.25,2
LN00924,6,8534.25,4466.32,13
LN00925,1,19987.37,19902.21,0
LN00925,2,19987.37,19798.18,0
LN00925,3,19987.37,19987.37,9
LN00925,4,19987.37,19875.52,0
LN00925,5,19987.37,19951.56,0
LN00925,6,19987.37,19975.14,0
LN00926,1,13533.46,13475.09,0
LN00926,2,13533.46,13533.46,12
LN00926,3,13533.46,13465.97,0
LN00926,4,13533.46,13411.45,0
LN00926,5,13533.46,13491.82,0
LN00926,6,13533.46,13467.27,0
LN00927,1,34553.66,34227.08,0
LN00927,2,34553.66,34290.13,0
LN00927,3,34553.66,34481.3,0
LN00927,4,34553.66,34320.71,0
LN00927,5,34553.66,34429.63,0
LN00927,6,34553.66,34553.66,10
LN00928,1,45288.02,16782.39,20
LN00928,2,45288.02,45174.62,0
LN00928,3,45288.02,0.0,50
LN00928,4,45288.02,38099.15,19
LN00928,5,45288.02,26790.83,15
LN00928,6,45288.02,44901.45,0
LN00929,1,43534.83,0.0,69
LN00929,2,43534.83,31003.15,14
LN00929,3,43534.83,43269.7,0
LN00929,4,43534.83,43534.83,5
LN00929,5,43534.83,14228.18,12
LN00929,6,43534.83,0.0,25
LN00930,1,21947.7,8826.13,6
LN00930,2,21947.7,12841.58,28
LN00930,3,21947.7,0.0,73
LN00930,4,21947.7,10034.1,8
LN00930,5,21947.7,19644.41,23
LN00930,6,21947.7,21947.7,7
LN00931,1,65289.94,64772.35,0
LN00931,2,65289.94,0.0,72
LN00931,3,65289.94,64813.59,0
LN00931,4,65289.94,65143.19,0
LN00931,5,65289.94,64697.19,0
LN00931,6,65289.94,64799.25,0
LN00932,1,9703.9,0.0,46
LN00932,2,9703.9,9647.49,0
LN00932,3,9703.9,5551.23,17
LN00932,4,9703.9,9703.9,8
LN00932,5,9703.9,4678.43,17
LN00932,6,9703.9,9703.9,9
LN00933,1,16783.77,16625.46,0
LN00933,2,16783.77,0.0,58
LN00933,3,16783.77,0.0,70
LN00933,4,16783.77,6590.76,10
LN00933,5,16783.77,16783.77,6
LN00933,6,16783.77,0.0,24
LN00934,1,20556.56,7393.28,8
LN00934,2,20556.56,0.0,45
LN00934,3,20556.56,20556.56,11
LN00934,4,20556.56,0.0,54
LN00934,5,20556.56,0.0,82
LN00934,6,20556.56,20556.56,8
LN00935,1,172386.08,172205.1,0
LN00935,2,172386.08,0.0,88
LN00935,3,172386.08,171914.41,0
LN00935,4,172386.08,170700.13,0
LN00935,5,172386.08,171861.38,0
LN00935,6,172386.08,0.0,24
LN00936,1,186933.56,186686.36,0
LN00936,2,186933.56,185779.96,0
LN00936,3,186933.56,185361.43,0
LN00936,4,186933.56,186099.9,0
LN00936,5,186933.56,186888.54,0
LN00936,6,186933.56,0.0,58
LN00937,1,73992.94,73832.93,0
LN00937,2,73992.94,73588.41,0
LN00937,3,73992.94,73801.65,0
LN00937,4,73992.94,73674.96,0
LN00937,5,73992.94,73336.43,0
LN00937,6,73992.94,73858.42,0
LN00938,1,59548.24,59027.52,0
LN00938,2,59548.24,59037.99,0
LN00938,3,59548.24,45381.67,29
LN00938,4,59548.24,44940.33,17
LN00938,5,59548.24,59102.37,0
LN00939,1,75359.66,75330.64,0
LN00939,2,75359.66,75352.81,0
LN00939,3,75359.66,0.0,28
LN00939,4,75359.66,42000.44,27
LN00939,5,75359.66,74838.18,0
LN00939,6,75359.66,75338.77,0
LN00940,1,5153.33,5108.28,0
LN00940,2,5153.33,5153.33,7
LN00940,3,5153.33,0.0,19
LN00940,4,5153.33,5103.45,0
LN00940,5,5153.33,5111.47,0
LN00940,6,5153.33,0.0,58
LN00941,1,45186.48,29631.43,25
LN00941,2,45186.48,45165.08,0
LN00941,3,45186.48,44943.07,0
LN00941,4,45186.48,45186.48,9
LN00941,5,45186.48,0.0,69
LN00941,6,45186.48,0.0,84
LN00942,1,27228.96,19819.71,9
LN00942,2,27228.96,27118.52,0
LN00942,3,27228.96,27228.96,1
LN00942,4,27228.96,27228.96,8
LN00942,5,27228.96,27119.15,0
LN00942,6,27228.96,27009.06,0
LN00943,1,7080.68,5531.43,5
LN00943,2,7080.68,7049.63,0
LN00943,3,7080.68,7062.1,0
LN00943,4,7080.68,7055.36,0
LN00943,5,7080.68,7052.14,0
LN00943,6,7080.68,7030.12,0
LN00944,1,10761.32,10685.52,0
LN00944,2,10761.32,0.0,16
LN00944,3,10761.32,0.0,71
LN00944,4,10761.32,0.0,87
LN00944,5,10761.32,10654.81,0
LN00944,6,10761.32,7201.33,19
LN00945,1,7549.09,7549.09,8
LN00945,2,7549.09,7543.81,0
LN00945,3,7549.09,0.0,69
LN00945,4,7549.09,7549.09,11
LN00945,5,7549.09,7549.09,2
LN00945,6,7549.09,7494.1,0
LN00946,1,235000.95,126721.11,28
LN00946,2,235000.95,234190.42,0
LN00946,3,235000.95,235000.95,4
LN00946,4,235000.95,234142.71,0
LN00946,5,235000.95,234106.4,0
LN00946,6,235000.95,235000.95,5
LN00948,1,43752.73,30280.04,25
LN00948,2,43752.73,43355.24,0
LN00948,3,43752.73,43594.87,0
LN00948,4,43752.73,43752.73,1
LN00948,5,43752.73,43413.41,0
LN00948,6,43752.73,14342.07,26
LN00949,1,41423.88,0.0,80
LN00949,2,41423.88,41154.54,0
LN00949,3,41423.88,41163.01,0
LN00949,4,41423.88,41214.77,0
LN00949,5,41423.88,41160.8,0
LN00949,6,41423.88,41340.42,0
LN00950,1,42768.1,0.0,82
LN00950,2,42768.1,0.0,46
LN00950,3,42768.1,42768.1,12
LN00950,4,42768.1,0.0,60
LN00950,5,42768.1,42450.38,0
LN00950,6,42768.1,42403.3,0
LN00951,1,11517.27,11410.35,0
LN00951,2,11517.27,11447.92,0
LN00951,3,11517.27,11415.94,0
LN00951,4,11517.27,11453.46,0
LN00951,5,11517.27,11449.76,0
LN00951,6,11517.27,11517.27,14
LN00952,1,27672.88,27592.05,0
LN00952,2,27672.88,27672.88,13
LN00952,3,27672.88,27544.6,0
LN00952,4,27672.88,0.0,84
LN00952,5,27672.88,27612.71,0
LN00952,6,27672.88,27503.61,0
LN00954,1,33711.62,33711.62,10
LN00954,2,33711.62,33711.62,6
LN00954,3,33711.62,33553.68,0
LN00954,4,33711.62,33577.21,0
LN00954,5,33711.62,33674.08,0
LN00954,6,33711.62,33711.62,8
LN00955,1,110154.7,109341.86,0
LN00955,2,110154.7,109667.45,0
LN00955,3,110154.7,109866.34,0
LN00955,4,110154.7,109639.69,0
LN00955,5,110154.7,109865.23,0
LN00955,6,110154.7,109380.18,0
LN00956,1,57972.98,57404.27,0
LN00956,2,57972.98,57824.8,0
LN00956,3,57972.98,57852.48,0
LN00956,4,57972.98,57859.5,0
LN00956,5,57972.98,57784.7,0
LN00956,6,57972.98,57739.13,0
LN00957,1,29568.71,29568.71,2
LN00957,2,29568.71,29525.15,0
LN00957,3,29568.71,29553.75,0
LN00957,4,29568.71,29568.71,8
LN00957,5,29568.71,29568.71,5
LN00957,6,29568.71,20567.7,5
LN00958,1,159228.35,158899.57,0
LN00958,2,159228.35,158478.89,0
LN00958,3,159228.35,0.0,39
LN00958,4,159228.35,159228.35,6
LN00958,5,159228.35,159228.35,5
LN00958,6,159228.35,158575.33,0
LN00959,1,23235.57,23173.53,0
LN00959,2,23235.57,23207.81,0
LN00959,3,23235.57,23183.47,0
LN00959,4,23235.57,17426.53,29
LN00959,5,23235.57,23235.57,13
LN00959,6,23235.57,0.0,55
LN00960,1,16613.49,7994.68,21
LN00960,2,16613.49,16578.81,0
LN00960,3,16613.49,16521.81,0
LN00960,4,16613.49,0.0,30
LN00960,5,16613.49,16492.55,0
LN00960,6,16613.49,16455.25,0
LN00961,1,18640.85,18640.85,6
LN00961,2,18640.85,13401.1,20
LN00961,3,18640.85,12768.45,17
LN00961,4,18640.85,18640.85,10
LN00961,5,18640.85,8579.16,28
LN00961,6,18640.85,14410.11,23
LN00962,1,2887.16,1560.8,20
LN00962,2,2887.16,0.0,27
LN00962,3,2887.16,2887.16,9
LN00962,4,2887.16,0.0,70
LN00962,5,2887.16,2388.2,11
LN00962,6,2887.16,2887.16,10
LN00963,1,64934.32,0.0,27
LN00963,2,64934.32,64610.5,0
LN00963,3,64934.32,64821.18,0
LN00963,4,64934.32,64337.02,0
LN00963,5,64934.32,0.0,42
LN00963,6,64934.32,64739.62,0
LN00964,1,14456.52,14403.31,0
LN00964,2,14456.52,14348.57,0
LN00964,3,14456.52,14398.7,0
LN00964,4,14456.52,14456.52,10
LN00964,5,14456.52,14386.69,0
LN00964,6,14456.52,14429.08,0
LN00965,1,28645.16,28369.29,0
LN00965,2,28645.16,28645.16,1
LN00965,3,28645.16,28556.67,0
LN00965,4,28645.16,28554.21,0
LN00965,5,28645.16,28380.92,0
LN00965,6,28645.16,28644.54,0
LN00966,1,81166.04,80781.02,0
LN00966,2,81166.04,80712.28,0
LN00966,3,81166.04,80705.7,0
LN00966,4,81166.04,60892.92,23
LN00966,5,81166.04,80744.2,0
LN00966,6,81166.04,0.0,84
LN00967,1,11258.28,11160.7,0
LN00967,2,11258.28,11201.62,0
LN00967,3,11258.28,11257.59,0
LN00967,4,11258.28,11199.5,0
LN00967,5,11258.28,11223.43,0
LN00967,6,11258.28,11191.59,0
LN00968,1,4340.51,3721.63,18
LN00968,2,4340.51,0.0,76
LN00968,3,4340.51,0.0,87
LN00968,4,4340.51,3494.05,11
LN00968,5,4340.51,4315.3,0
LN00968,6,4340.51,0.0,53
LN00969,1,21302.49,21271.29,0
LN00969,2,21302.49,21202.83,0
LN00969,3,21302.49,21241.4,0
LN00969,4,21302.49,21204.53,0
LN00969,5,21302.49,0.0,70
LN00969,6,21302.49,21147.1,0
LN00970,1,13426.52,13328.66,0
LN00970,2,13426.52,13426.52,14
LN00970,3,13426.52,13394.69,0
LN00970,4,13426.52,13309.63,0
LN00970,5,13426.52,13337.45,0
LN00971,1,1904.45,1567.58,11
LN00971,2,1904.45,0.0,34
LN00971,3,1904.45,0.0,70
LN00971,4,1904.45,0.0,88
LN00971,5,1904.45,1352.96,19
LN00971,6,1904.45,0.0,68
LN00972,1,55032.05,0.0,51
LN00972,2,55032.05,0.0,63
LN00972,3,55032.05,54956.49,0
LN00972,4,55032.05,0.0,75
LN00972,5,55032.05,0.0,66
LN00972,6,55032.05,55032.05,5
LN00973,1,29534.14,29494.71,0
LN00973,2,29534.14,29466.59,0
LN00973,3,29534.14,29521.06,0
LN00973,4,29534.14,29402.31,0
LN00973,5,29534.14,29327.89,0
LN00973,6,29534.14,29312.59,0
LN00974,1,10944.08,8789.01,13
LN00974,2,10944.08,0.0,88
LN00974,3,10944.08,0.0,32
LN00974,4,10944.08,5715.81,21
LN00974,5,10944.08,6113.79,15
LN00974,6,10944.08,0.0,42
LN00975,1,8913.07,8891.45,0
LN00975,2,8913.07,4964.99,26
LN00975,3,8913.07,8903.68,0
LN00975,4,8913.07,8867.2,0
LN00975,5,8913.07,5306.68,17
LN00975,6,8913.07,8840.59,0
LN00976,1,157406.27,157231.54,0
LN00976,2,157406.27,72876.58,6
LN00976,3,157406.27,92226.84,18
LN00976,4,157406.27,157406.27,3
LN00976,5,157406.27,77595.77,14
LN00976,6,157406.27,87887.78,21
LN00977,1,23969.12,0.0,27
LN00977,2,23969.12,23757.99,0
LN00977,3,23969.12,23966.12,0
LN00977,4,23969.12,23818.13,0
LN00977,5,23969.12,23945.22,0
LN00977,6,23969.12,23775.14,0
LN00978,1,7552.66,6296.2,28
LN00978,2,7552.66,7545.14,0
LN00978,3,7552.66,7529.4,0
LN00978,4,7552.66,7509.21,0
LN00978,5,7552.66,0.0,82
LN00978,6,7552.66,7538.9,0
LN00979,1,10179.17,10146.87,0
LN00979,2,10179.17,10179.17,12
LN00979,3,10179.17,10105.25,0
LN00979,4,10179.17,10113.35,0
LN00979,5,10179.17,10115.18,0
LN00979,6,10179.17,10179.17,6
LN00980,1,78210.9,77463.49,0
LN00980,2,78210.9,78210.9,1
LN00980,3,78210.9,77836.09,0
LN00980,4,78210.9,77546.16,0
LN00980,5,78210.9,78149.23,0
LN00980,6,78210.9,78102.43,0
LN00981,1,45101.3,0.0,50
LN00981,2,45101.3,0.0,41
LN00981,3,45101.3,0.0,82
LN00981,4,45101.3,44750.42,0
LN00981,5,45101.3,0.0,16
LN00981,6,45101.3,45053.97,0
LN00982,1,49594.56,49198.67,0
LN00982,2,49594.56,0.0,44
LN00982,3,49594.56,49286.2,0
LN00982,4,49594.56,0.0,33
LN00982,5,49594.56,49520.93,0
LN00982,6,49594.56,49286.06,0
LN00983,1,71169.17,70587.43,0
LN00983,2,71169.17,71109.83,0
LN00983,3,71169.17,70701.89,0
LN00983,4,71169.17,70891.49,0
LN00983,5,71169.17,70513.57,0
LN00983,6,71169.17,70530.57,0
LN00984,1,212864.44,211706.5,0
LN00984,2,212864.44,211430.86,0
LN00984,3,212864.44,212864.44,6
LN00984,4,212864.44,124215.6,21
LN00984,5,212864.44,212864.44,7
LN00984,6,212864.44,212355.79,0
LN00985,1,24230.77,0.0,29
LN00985,2,24230.77,24206.2,0
LN00985,3,24230.77,24116.34,0
LN00985,4,24230.77,23999.18,0
LN00985,5,24230.77,0.0,76
LN00985,6,24230.77,0.0,72
LN00986,1,41340.39,40947.11,0
LN00986,2,41340.39,41131.96,0
LN00986,3,41340.39,41340.39,6
LN00986,4,41340.39,0.0,66
LN00986,5,41340.39,0.0,22
LN00986,6,41340.39,41001.2,0
LN00987,1,58545.85,0.0,35
LN00987,2,58545.85,45505.2,7
LN00987,3,58545.85,0.0,53
LN00987,4,58545.85,58470.4,0
LN00987,5,58545.85,42848.21,19
LN00987,6,58545.85,26500.89,22
LN00988,1,11802.39,0.0,59
LN00988,2,11802.39,0.0,53
LN00988,3,11802.39,7090.54,17
LN00988,4,11802.39,0.0,33
LN00988,5,11802.39,11802.39,9
LN00988,6,11802.39,0.0,37
LN00989,1,109806.36,66133.49,10
LN00989,2,109806.36,108758.86,0
LN00989,3,109806.36,0.0,33
LN00989,4,109806.36,35723.36,18
LN00989,5,109806.36,109260.95,0
LN00989,6,109806.36,109327.41,0
LN00990,1,100777.99,99995.17,0
LN00990,2,100777.99,100627.29,0
LN00990,3,100777.99,100027.44,0
LN00990,4,100777.99,99783.01,0
LN00990,5,100777.99,100427.41,0
LN00990,6,100777.99,100059.02,0
LN00991,1,8847.63,0.0,37
LN00991,2,8847.63,0.0,38
LN00991,3,8847.63,8834.91,0
LN00991,4,8847.63,8847.63,11
LN00991,5,8847.63,0.0,73
LN00991,6,8847.63,0.0,74
LN00992,1,15718.16,15650.26,0
LN00992,2,15718.16,15690.88,0
LN00992,3,15718.16,15691.06,0
LN00992,4,15718.16,0.0,52
LN00992,5,15718.16,15605.53,0
LN00992,6,15718.16,15602.62,0
LN00993,1,7438.91,0.0,20
LN00993,2,7438.91,7369.08,0
LN00993,3,7438.91,7438.91,12
LN00993,4,7438.91,7388.75,0
LN00993,5,7438.91,7438.91,5
LN00993,6,7438.91,7434.52,0
LN00994,1,118952.45,118376.67,0
LN00994,2,118952.45,118421.3,0
LN00994,3,118952.45,0.0,27
LN00994,4,118952.45,0.0,68
LN00994,5,118952.45,118952.45,9
LN00994,6,118952.45,75989.6,11
LN00995,1,43864.49,43583.02,0
LN00995,2,43864.49,43708.68,0
LN00995,3,43864.49,43825.79,0
LN00995,4,43864.49,43460.92,0
LN00995,5,43864.49,43664.0,0
LN00996,1,26151.69,26021.78,0
LN00996,2,26151.69,26151.69,10
LN00996,3,26151.69,26024.38,0
LN00996,4,26151.69,0.0,55
LN00996,5,26151.69,25921.16,0
LN00996,6,26151.69,26151.69,11
LN00997,1,36602.46,36341.95,0
LN00997,2,36602.46,36503.17,0
LN00997,3,36602.46,36347.63,0
LN00997,4,36602.46,36325.3,0
LN00997,5,36602.46,36541.42,0
LN00997,6,36602.46,36415.86,0
LN00998,1,20323.34,9869.68,7
LN00998,2,20323.34,20128.07,0
LN00998,3,20323.34,0.0,46
LN00998,4,20323.34,20153.99,0
LN00998,5,20323.34,20204.18,0
LN00998,6,20323.34,20206.2,0
LN00999,1,23424.34,23362.35,0
LN00999,2,23424.34,23279.6,0
LN00999,3,23424.34,0.0,71
LN00999,4,23424.34,23208.07,0
LN00999,5,23424.34,23280.5,0
LN00999,6,23424.34,23278.88,0
LN01000,1,7441.54,7441.54,4
LN01000,2,7441.54,7441.54,12
LN01000,3,7441.54,2446.99,26
LN01000,4,7441.54,3443.65,6
LN01000,5,7441.54,0.0,87
LN01000,6,7441.54,7433.5,0
LN01001,1,34517.01,34422.95,0
LN01001,2,34517.01,34484.73,0
LN01001,3,34517.01,25292.23,8
LN01001,4,34517.01,34256.73,0
LN01001,5,34517.01,34350.01,0
LN01001,6,34517.01,34504.21,0
LN01003,1,20271.21,0.0,33
LN01003,2,20271.21,20145.3,0
LN01003,3,20271.21,20235.01,0
LN01003,4,20271.21,20147.1,0
LN01003,5,20271.21,20071.23,0
LN01003,6,20271.21,20271.21,12
LN01004,1,10841.17,10841.17,1
LN01004,2,10841.17,10841.17,14
LN01004,3,10841.17,8510.82,27
LN01004,4,10841.17,9059.82,20
LN01004,5,10841.17,10827.01,0
LN01004,6,10841.17,10738.16,0
LN01005,1,29012.79,11109.84,25
LN01005,2,29012.79,28829.38,0
LN01005,3,29012.79,29012.79,14
LN01005,4,29012.79,29012.79,1
LN01005,5,29012.79,28978.82,0
LN01005,6,29012.79,0.0,34
LN01007,1,57392.31,0.0,59
LN01007,2,57392.31,56969.8,0
LN01007,3,57392.31,0.0,29
LN01007,4,57392.31,57392.31,7
LN01007,5,57392.31,44611.17,6
LN01007,6,57392.31,56910.72,0
LN01008,1,90813.86,90265.91,0
LN01008,2,90813.86,90337.08,0
LN01008,3,90813.86,89927.05,0
LN01008,4,90813.86,90813.86,11
LN01008,5,90813.86,90747.6,0
LN01008,6,90813.86,89997.81,0
LN01009,1,9350.32,4986.37,25
LN01009,2,9350.32,0.0,20
LN01009,3,9350.32,9350.32,2
LN01009,4,9350.32,0.0,59
LN01009,5,9350.32,0.0,86
LN01009,6,9350.32,0.0,33
LN01011,1,33830.55,11384.81,9
LN01011,2,33830.55,29818.05,9
LN01011,3,33830.55,33830.55,3
LN01011,4,33830.55,33830.55,4
LN01011,5,33830.55,26449.01,11
LN01011,6,33830.55,0.0,77
LN01012,1,6034.02,4616.08,12
LN01012,2,6034.02,0.0,30
LN01012,3,6034.02,6008.92,0
LN01012,4,6034.02,0.0,70
LN01012,5,6034.02,5986.78,0
LN01012,6,6034.02,2074.01,27
LN01013,1,118144.54,118144.54,12
LN01013,2,118144.54,117929.88,0
LN01013,3,118144.54,117090.29,0
LN01013,4,118144.54,0.0,82
LN01013,5,118144.54,117816.12,0
LN01013,6,118144.54,0.0,65
LN01014,1,27280.51,27063.72,0
LN01014,2,27280.51,27239.48,0
LN01014,3,27280.51,27128.59,0
LN01014,4,27280.51,27271.42,0
LN01014,5,27280.51,27070.56,0
LN01014,6,27280.51,27200.42,0
LN01015,1,9442.92,9412.61,0
LN01015,2,9442.92,9442.92,3
LN01015,3,9442.92,0.0,84
LN01015,4,9442.92,9442.92,6
LN01015,5,9442.92,9442.92,11
LN01015,6,9442.92,9396.41,0
LN01017,1,11821.85,7255.13,14
LN01017,2,11821.85,11739.45,0
LN01017,3,11821.85,0.0,39
LN01017,4,11821.85,0.0,62
LN01017,5,11821.85,11719.09,0
LN01017,6,11821.85,0.0,15
LN01018,1,42897.72,42682.22,0
LN01018,2,42897.72,42851.95,0
LN01018,3,42897.72,42526.42,0
LN01018,4,42897.72,42756.73,0
LN01018,5,42897.72,42816.72,0
LN01018,6,42897.72,42730.14,0
LN01019,1,38218.82,38218.82,9
LN01019,2,38218.82,37936.08,0
LN01019,3,38218.82,38218.82,13
LN01019,4,38218.82,32323.22,17
LN01019,5,38218.82,37862.06,0
LN01019,6,38218.82,38008.28,0
LN01020,1,10083.73,10083.73,8
LN01020,2,10083.73,7225.43,16
LN01020,3,10083.73,8789.73,12
LN01020,4,10083.73,10083.73,6
LN01020,5,10083.73,0.0,49
LN01020,6,10083.73,0.0,67
LN01021,1,5974.95,3523.2,7
LN01021,2,5974.95,0.0,86
LN01021,3,5974.95,0.0,36
LN01021,4,5974.95,0.0,38
LN01021,5,5974.95,5974.95,9
LN01021,6,5974.95,0.0,35
LN01022,1,60201.35,59603.51,0
LN01022,2,60201.35,60182.48,0
LN01022,3,60201.35,59879.61,0
LN01022,4,60201.35,60033.26,0
LN01022,5,60201.35,60000.51,0
LN01022,6,60201.35,60115.0,0
LN01023,1,69455.18,69334.06,0
